관측연월,westsea_anomaly,eastsea_anomaly,eastchina_anomaly,eastasia_anomaly,global_anomaly,eastsea,산불발생일시,burned_time,burned_area,mungyeong_temp,문경최고기온(℃),문경최저기온(℃)
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,163,0.35,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,33,0.02,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,224,1,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,223,0.3,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,125,0.1,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,190,0.86,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,195,5.1,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,88,1.2,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,222,1.1,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,105,0.3,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,648,10.84,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,183,0.1,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13.4,2023-03-21,38,0.01,13.2,21.9,3.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,100,0.1,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,59,0.1,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,432,16.81,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,249,0.1,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,207,0.03,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,310,0.03,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,265,1,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,13,2023-03-20,59,0.01,10.1,19.5,0
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.8,2023-03-19,59,0.05,9.1,17.2,0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.8,2023-03-19,150,0.1,9.1,17.2,0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.8,2023-03-19,42,0.05,9.1,17.2,0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.8,2023-03-19,156,0.65,9.1,17.2,0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.8,2023-03-19,220,1.5,9.1,17.2,0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.8,2023-03-19,40,0.1,9.1,17.2,0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.8,2023-03-19,310,0.1,9.1,17.2,0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,2129,16,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,784,0.48,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,1432,20.2,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,1045,2.44,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,1150,6.37,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,1185,3,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,206,0.8,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,292,14.8,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,209,0.38,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,396,3,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,174,2,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,229,0.18,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,102,0.07,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-18,103,0.7,9.5,16.2,4.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-17,184,0.05,7.6,12.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-17,97,0.09,7.6,12.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-17,118,0.15,7.6,12.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-17,424,4,7.6,12.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.3,2023-03-16,60,0.16,6.8,12.4,0.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.3,2023-03-16,277,0.7,6.8,12.4,0.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.3,2023-03-16,7746,98,6.8,12.4,0.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.3,2023-03-16,297,0.3,6.8,12.4,0.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.3,2023-03-16,58,0.01,6.8,12.4,0.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.3,2023-03-16,294,0.5,6.8,12.4,0.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-15,127,0.2,10.9,21.1,-0.4
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,35,0.01,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,131,0.04,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,134,3,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,230,1.93,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,126,0.3,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,124,0.09,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,53,0.13,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,92,0.03,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,136,0.04,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.1,2023-03-14,80,0.1,7.1,16.9,-1.7
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.1,2023-03-13,173,0.6,3,8.7,-2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.1,2023-03-13,127,0.03,3,8.7,-2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,10.1,2023-03-13,76,0.01,3,8.7,-2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-12,141,0.01,7.1,17.1,0.5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-12,295,0.75,7.1,17.1,0.5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,104,0.02,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,928,2.96,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,784,1.3,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,429,3.9,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,85,0.23,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,40,0.02,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,220,0.4,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,100,0.3,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,445,0.35,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,229,0.53,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,109,0.3,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,1609,128.5,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,108,0.13,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,250,0.66,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-11,177,1.3,15.2,24.3,5
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-10,45,0.01,12.6,22.2,2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-10,81,0.27,12.6,22.2,2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-10,325,1,12.6,22.2,2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-10,206,1.73,12.6,22.2,2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.7,2023-03-10,165,3.43,12.6,22.2,2.2
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.6,2023-03-09,93,0.1,12.5,21.2,5.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.6,2023-03-09,32,0.06,12.5,21.2,5.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.6,2023-03-09,704,2,12.5,21.2,5.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.6,2023-03-09,148,0.1,12.5,21.2,5.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.6,2023-03-09,153,0.15,12.5,21.2,5.6
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.2,2023-03-08,162,0.03,13.4,22.3,5.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.2,2023-03-08,4025,179.1,13.4,22.3,5.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.2,2023-03-08,61,0.15,13.4,22.3,5.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.2,2023-03-08,415,30,13.4,22.3,5.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.2,2023-03-08,480,2,13.4,22.3,5.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12.2,2023-03-08,374,0.55,13.4,22.3,5.1
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,28,0.01,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,82,0.03,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,46,0.06,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,187,0.03,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,193,3.73,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,97,0.03,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,195,0.5,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.7,2023-03-07,460,7,11.6,21.6,0.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,174,0.5,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,162,0.38,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,41,0.01,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,71,0.28,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,157,0.4,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,222,0.5,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,138,0.02,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,243,0.9,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,244,1.9,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,87,0.17,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,210,0.2,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,260,0.4,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,228,0.26,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,360,2.92,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,94,0.01,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.8,2023-03-06,623,0.16,8.5,17.8,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,136,0.5,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,30,0.01,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,140,0.05,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,167,0.3,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,177,0.9,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,118,0.09,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,134,0.3,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,304,3,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,86,0.05,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.6,2023-03-05,106,0.15,7.3,15.6,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-04,187,0.1,6.5,14.1,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-04,91,0.01,6.5,14.1,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-04,1071,0.94,6.5,14.1,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-04,55,0.3,6.5,14.1,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-04,137,0.5,6.5,14.1,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-04,57,0.3,6.5,14.1,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.3,2023-03-04,50,0.01,6.5,14.1,-1.8
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,48,0.01,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,129,0.39,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,42,0.02,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,79,0.13,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,1304,47,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,1609,16.1,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,233,2,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,39,0.08,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,110,0.1,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,37,0.03,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,109,0.09,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,60,0.06,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11,2023-03-03,94,0.1,5.1,12.3,-2.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,127,0.1,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,99,0.66,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,76,0.1,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,100,0.2,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,1557,9.77,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,300,1,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,221,1.6,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,182,0.43,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,164,0.5,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,92,0.02,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,299,0.3,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,100,0.1,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,11.2,2023-03-02,112,0.02,2.5,7.1,-0.9
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-01,75,0.16,6.6,11.8,3.3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-01,371,0.3,6.6,11.8,3.3
202303,0.070029,0.067613,0.04887,0.064519,0.067487,12,2023-03-01,209,0.37,6.6,11.8,3.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,101,0.28,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,186,0.27,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,89,0.3,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,64,0.3,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,115,0.1,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,1154,37,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,298,6.65,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,254,0.8,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,180,1,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,312,1,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,1303,55,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-28,2933,9.1,6.9,14.8,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,153,0.6,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,47,0.01,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,569,2.81,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,220,11.9,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,67,0.3,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,112,0.3,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,204,0.3,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,144,0.71,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,60,0.1,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.8,2023-02-27,41,0.01,4.9,15.6,-4.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,106,0.01,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,57,0.04,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,31,0.6,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,152,0.1,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,100,0.5,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,190,2,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,155,0.62,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,163,0.02,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,96,0.03,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,124,0.38,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,134,0.33,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,210,0.5,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,90,0.2,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,166,0.45,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,69,0.02,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-26,29,0.07,2.9,10.9,-4.5
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,94,0.09,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,66,0.02,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,181,0.86,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,144,1,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,154,0.14,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,88,0.1,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,89,0.5,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,82,0.1,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,217,0.09,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,110,0.17,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,171,0.6,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.1,2023-02-25,133,0.4,1.6,7.5,-2.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.5,2023-02-24,73,0.01,4.3,10.1,0.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.5,2023-02-24,161,0.45,4.3,10.1,0.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.5,2023-02-24,860,3,4.3,10.1,0.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.5,2023-02-24,61,0.08,4.3,10.1,0.8
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.3,2023-02-23,103,1,4.5,10.1,-1.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.3,2023-02-23,92,0.5,4.5,10.1,-1.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.3,2023-02-23,158,1.25,4.5,10.1,-1.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.3,2023-02-23,38,0.03,4.5,10.1,-1.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.3,2023-02-23,226,0.56,4.5,10.1,-1.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-22,183,0.27,1.8,10.1,-8.2
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-22,94,0.19,1.8,10.1,-8.2
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-22,345,2.1,1.8,10.1,-8.2
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.4,2023-02-21,112,0.51,-1.3,5,-6.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.4,2023-02-21,57,0.07,-1.3,5,-6.9
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-20,104,0.01,0.4,5.2,-3.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-20,132,0.3,0.4,5.2,-3.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.6,2023-02-20,101,0.1,0.4,5.2,-3.1
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.2,2023-02-19,216,1.03,4.1,7.4,-0.2
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.2,2023-02-19,104,0.12,4.1,7.4,-0.2
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-17,66,0.55,4,10.1,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-17,84,0.49,4,10.1,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,11.9,2023-02-17,161,0.1,4,10.1,-2.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.4,2023-02-15,40,0.04,1.8,5.2,-1.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.4,2023-02-15,35,0.1,1.8,5.2,-1.3
202302,0.143683,0.095914,0.088875,0.081083,0.071739,12.4,2023-02-15,49,0.03,1.8,5.2,-1.3
